"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
26	0.626967312348668	15	15	"Heart"	"No"	0.7
27	0.674260377646969	15	15	"Heart"	"No"	0.7
28	0.715076923076923	15	15	"Heart"	"No"	0.7
29	0.664212076583211	15	15	"Heart"	"No"	0.7
30	0.656952380952381	15	15	"Heart"	"No"	0.7
1	0.702259586122946	16	16	"Heart"	"No"	0.7
2	0.727613636363636	16	16	"Heart"	"No"	0.7
3	0.680766889835666	16	16	"Heart"	"No"	0.7
4	0.623782714546561	16	16	"Heart"	"No"	0.7
5	0.689828571428571	16	16	"Heart"	"No"	0.7
6	0.627369713715558	16	16	"Heart"	"No"	0.7
7	0.659643871363881	16	16	"Heart"	"No"	0.7
8	0.676984877126654	16	16	"Heart"	"No"	0.7
9	0.670038461538462	16	16	"Heart"	"No"	0.7
10	0.691291360294118	16	16	"Heart"	"No"	0.7
11	0.670095238095238	16	16	"Heart"	"No"	0.7
12	0.718058447066081	16	16	"Heart"	"No"	0.7
13	0.713465073529412	16	16	"Heart"	"No"	0.7
14	0.67347789824854	15	16	"Heart"	"No"	0.7
15	0.688963082354747	16	16	"Heart"	"No"	0.7
16	0.648981654228856	16	16	"Heart"	"No"	0.7
17	0.642346317711503	16	16	"Heart"	"No"	0.7
18	0.645380116959064	16	16	"Heart"	"No"	0.7
19	0.602378731343284	15	16	"Heart"	"No"	0.7
20	0.6611642380085	16	16	"Heart"	"No"	0.7
21	0.705694706994329	16	16	"Heart"	"No"	0.7
22	0.671545268890402	16	16	"Heart"	"No"	0.7
23	0.675538461538462	16	16	"Heart"	"No"	0.7
24	0.673615384615385	16	16	"Heart"	"No"	0.7
25	0.692640692640693	16	16	"Heart"	"No"	0.7
26	0.683938419117647	16	16	"Heart"	"No"	0.7
27	0.641712454212454	16	16	"Heart"	"No"	0.7
28	0.710888610763454	16	16	"Heart"	"No"	0.7
29	0.638710171568627	16	16	"Heart"	"No"	0.7
30	0.654171428571429	16	16	"Heart"	"No"	0.7
1	0.643812578222778	17	17	"Heart"	"No"	0.7
2	0.657510827444723	17	17	"Heart"	"No"	0.7
3	0.684786799290616	17	17	"Heart"	"No"	0.7
4	0.7314942002442	17	17	"Heart"	"No"	0.7
5	0.730653846153846	16	17	"Heart"	"No"	0.7
6	0.685730769230769	17	17	"Heart"	"No"	0.7
7	0.623697916666667	17	17	"Heart"	"No"	0.7
8	0.719605903834449	17	17	"Heart"	"No"	0.7
9	0.702121212121212	17	17	"Heart"	"No"	0.7
10	0.707188644688645	17	17	"Heart"	"No"	0.7
11	0.733586543678785	17	17	"Heart"	"No"	0.7
12	0.683189655172414	17	17	"Heart"	"No"	0.7
13	0.635803457106274	17	17	"Heart"	"No"	0.7
14	0.624950588979366	17	17	"Heart"	"No"	0.7
15	0.672741020793951	17	17	"Heart"	"No"	0.7
16	0.669722222222222	16	17	"Heart"	"No"	0.7
17	0.68765216068168	17	17	"Heart"	"No"	0.7
18	0.695916824196597	17	17	"Heart"	"No"	0.7
19	0.618236242228874	17	17	"Heart"	"No"	0.7
20	0.726037851037851	17	17	"Heart"	"No"	0.7
21	0.655752144607843	17	17	"Heart"	"No"	0.7
22	0.647481740718198	17	17	"Heart"	"No"	0.7
23	0.700914657778467	17	17	"Heart"	"No"	0.7
24	0.624491551939925	17	17	"Heart"	"No"	0.7
25	0.643612132352941	17	17	"Heart"	"No"	0.7
26	0.68413139023826	16	17	"Heart"	"No"	0.7
27	0.598403450363196	17	17	"Heart"	"No"	0.7
28	0.646027674129353	17	17	"Heart"	"No"	0.7
29	0.698674463937622	17	17	"Heart"	"No"	0.7
30	0.56593572778828	17	17	"Heart"	"No"	0.7
1	0.619656151661678	18	18	"Heart"	"No"	0.7
2	0.629785575048733	18	18	"Heart"	"No"	0.7
3	0.719610450563204	18	18	"Heart"	"No"	0.7
4	0.630742857142857	18	18	"Heart"	"No"	0.7
5	0.66923785401796	18	18	"Heart"	"No"	0.7
6	0.668175593426659	18	18	"Heart"	"No"	0.7
7	0.627945352674802	18	18	"Heart"	"No"	0.7
8	0.625354442344045	18	18	"Heart"	"No"	0.7
9	0.680386488131467	17	18	"Heart"	"No"	0.7
10	0.673560049019608	18	18	"Heart"	"No"	0.7
11	0.723314285714286	18	18	"Heart"	"No"	0.7
12	0.671033138401559	18	18	"Heart"	"No"	0.7
13	0.666742857142857	18	18	"Heart"	"No"	0.7
14	0.63537851037851	18	18	"Heart"	"No"	0.7
15	0.641668557597761	18	18	"Heart"	"No"	0.7
16	0.63404304029304	18	18	"Heart"	"No"	0.7
17	0.649402239709443	18	18	"Heart"	"No"	0.7
18	0.675076923076923	18	18	"Heart"	"No"	0.7
19	0.677582846003899	18	18	"Heart"	"No"	0.7
20	0.696767769607843	18	18	"Heart"	"No"	0.7
21	0.635222075808077	18	18	"Heart"	"No"	0.7
22	0.696007259528131	18	18	"Heart"	"No"	0.7
23	0.653560606060606	18	18	"Heart"	"No"	0.7
24	0.719246570033331	18	18	"Heart"	"No"	0.7
25	0.636572127513187	18	18	"Heart"	"No"	0.7
26	0.630035929974773	18	18	"Heart"	"No"	0.7
27	0.637616087190114	18	18	"Heart"	"No"	0.7
28	0.698491115196078	18	18	"Heart"	"No"	0.7
29	0.685738952986422	18	18	"Heart"	"No"	0.7
30	0.68647619047619	18	18	"Heart"	"No"	0.7
1	0.72064393939394	19	19	"Heart"	"No"	0.7
2	0.723039215686274	19	19	"Heart"	"No"	0.7
3	0.668786433492316	19	19	"Heart"	"No"	0.7
4	0.681287896231484	19	19	"Heart"	"No"	0.7
5	0.708562271062271	19	19	"Heart"	"No"	0.7
6	0.683892668756211	19	19	"Heart"	"No"	0.7
7	0.706254076973255	19	19	"Heart"	"No"	0.7
8	0.630575184256515	19	19	"Heart"	"No"	0.7
9	0.610649054142205	19	19	"Heart"	"No"	0.7
10	0.65995115995116	19	19	"Heart"	"No"	0.7
11	0.729357798165138	19	19	"Heart"	"No"	0.7
12	0.70913756127451	19	19	"Heart"	"No"	0.7
13	0.706269841269841	19	19	"Heart"	"No"	0.7
14	0.693129595588235	19	19	"Heart"	"No"	0.7
15	0.638933211762024	19	19	"Heart"	"No"	0.7
16	0.670164800995025	19	19	"Heart"	"No"	0.7
17	0.664328346639795	19	19	"Heart"	"No"	0.7
18	0.69157221065618	19	19	"Heart"	"No"	0.7
19	0.656141568355309	19	19	"Heart"	"No"	0.7
20	0.630265567765568	19	19	"Heart"	"No"	0.7
21	0.650731670331337	19	19	"Heart"	"No"	0.7
22	0.648160866910867	19	19	"Heart"	"No"	0.7
23	0.632884972170687	19	19	"Heart"	"No"	0.7
24	0.713587080142543	18	19	"Heart"	"No"	0.7
25	0.684752747252747	19	19	"Heart"	"No"	0.7
26	0.643526920750151	19	19	"Heart"	"No"	0.7
27	0.701447619047619	18	19	"Heart"	"No"	0.7
28	0.644704808277541	19	19	"Heart"	"No"	0.7
29	0.700825044336495	19	19	"Heart"	"No"	0.7
30	0.67330570266329	19	19	"Heart"	"No"	0.7
1	0.617200217037439	20	20	"Heart"	"No"	0.7
2	0.655484068627451	19	20	"Heart"	"No"	0.7
3	0.63832380952381	20	20	"Heart"	"No"	0.7
4	0.646873337892257	20	20	"Heart"	"No"	0.7
5	0.67269536019536	19	20	"Heart"	"No"	0.7
6	0.674129353233831	20	20	"Heart"	"No"	0.7
7	0.689754353233831	20	20	"Heart"	"No"	0.7
8	0.675973828362751	20	20	"Heart"	"No"	0.7
9	0.669599255871638	20	20	"Heart"	"No"	0.7
10	0.689706329884358	20	20	"Heart"	"No"	0.7
11	0.678803690260133	19	20	"Heart"	"No"	0.7
12	0.626755698825696	18	20	"Heart"	"No"	0.7
13	0.594029508447366	20	20	"Heart"	"No"	0.7
14	0.690437538651824	19	20	"Heart"	"No"	0.7
15	0.707946815089672	19	20	"Heart"	"No"	0.7
16	0.696771978021978	19	20	"Heart"	"No"	0.7
17	0.674334140435835	19	20	"Heart"	"No"	0.7
18	0.733300365185636	20	20	"Heart"	"No"	0.7
19	0.657738095238095	20	20	"Heart"	"No"	0.7
20	0.721535409035409	20	20	"Heart"	"No"	0.7
21	0.653726472374013	20	20	"Heart"	"No"	0.7
22	0.708524114774115	16	20	"Heart"	"No"	0.7
23	0.680908332701494	20	20	"Heart"	"No"	0.7
24	0.649525808457711	20	20	"Heart"	"No"	0.7
25	0.679304534313726	20	20	"Heart"	"No"	0.7
26	0.73617857969003	20	20	"Heart"	"No"	0.7
27	0.701194461351187	19	20	"Heart"	"No"	0.7
28	0.650630978217185	20	20	"Heart"	"No"	0.7
29	0.663505281825893	20	20	"Heart"	"No"	0.7
30	0.668841575091575	20	20	"Heart"	"No"	0.7
1	0.692860928155046	20	21	"Heart"	"No"	0.7
2	0.645757575757576	20	21	"Heart"	"No"	0.7
3	0.687074829931973	21	21	"Heart"	"No"	0.7
4	0.671833447306436	21	21	"Heart"	"No"	0.7
5	0.666881053268765	16	21	"Heart"	"No"	0.7
6	0.626881476438999	21	21	"Heart"	"No"	0.7
7	0.65	21	21	"Heart"	"No"	0.7
8	0.6552	21	21	"Heart"	"No"	0.7
9	0.672619047619048	21	21	"Heart"	"No"	0.7
10	0.681679853925746	18	21	"Heart"	"No"	0.7
11	0.657838564313384	21	21	"Heart"	"No"	0.7
12	0.654889446090723	20	21	"Heart"	"No"	0.7
13	0.700974748637654	19	21	"Heart"	"No"	0.7
14	0.593799682034976	20	21	"Heart"	"No"	0.7
15	0.723791613316261	21	21	"Heart"	"No"	0.7
16	0.685142238713667	20	21	"Heart"	"No"	0.7
17	0.630628571428571	16	21	"Heart"	"No"	0.7
18	0.63494415317985	19	21	"Heart"	"No"	0.7
19	0.658438095238095	21	21	"Heart"	"No"	0.7
20	0.684818097014925	21	21	"Heart"	"No"	0.7
21	0.677341206752971	21	21	"Heart"	"No"	0.7
22	0.619008967223253	21	21	"Heart"	"No"	0.7
23	0.641694442291295	21	21	"Heart"	"No"	0.7
24	0.649282370097475	21	21	"Heart"	"No"	0.7
25	0.71744555353902	18	21	"Heart"	"No"	0.7
26	0.712035909920876	18	21	"Heart"	"No"	0.7
27	0.680807692307692	19	21	"Heart"	"No"	0.7
28	0.689760197393785	21	21	"Heart"	"No"	0.7
29	0.671657142857143	20	21	"Heart"	"No"	0.7
30	0.622150587151738	20	21	"Heart"	"No"	0.7
1	0.677403491517089	21	22	"Heart"	"No"	0.7
2	0.712571428571429	20	22	"Heart"	"No"	0.7
3	0.577109712639321	21	22	"Heart"	"No"	0.7
4	0.5968534906588	22	22	"Heart"	"No"	0.7
5	0.699946487271615	19	22	"Heart"	"No"	0.7
6	0.680160382450459	22	22	"Heart"	"No"	0.7
7	0.609548199678924	21	22	"Heart"	"No"	0.7
8	0.636763812993321	22	22	"Heart"	"No"	0.7
9	0.644933049300061	22	22	"Heart"	"No"	0.7
10	0.650510399877197	22	22	"Heart"	"No"	0.7
11	0.620266666666667	22	22	"Heart"	"No"	0.7
12	0.652864523093531	22	22	"Heart"	"No"	0.7
13	0.638573805202662	21	22	"Heart"	"No"	0.7
14	0.676114285714286	22	22	"Heart"	"No"	0.7
15	0.644866600412813	22	22	"Heart"	"No"	0.7
16	0.668507869249395	22	22	"Heart"	"No"	0.7
17	0.695981477121105	22	22	"Heart"	"No"	0.7
18	0.624990444155646	22	22	"Heart"	"No"	0.7
19	0.687485380116959	22	22	"Heart"	"No"	0.7
20	0.641771955662352	22	22	"Heart"	"No"	0.7
21	0.643477249825595	22	22	"Heart"	"No"	0.7
22	0.642076923076923	22	22	"Heart"	"No"	0.7
23	0.584897741147741	22	22	"Heart"	"No"	0.7
24	0.585918583535109	22	22	"Heart"	"No"	0.7
25	0.713280766852195	21	22	"Heart"	"No"	0.7
26	0.673732790988736	20	22	"Heart"	"No"	0.7
27	0.681704450678596	21	22	"Heart"	"No"	0.7
28	0.659001214329083	18	22	"Heart"	"No"	0.7
29	0.684134906231095	22	22	"Heart"	"No"	0.7
30	0.674035087719298	21	22	"Heart"	"No"	0.7
1	0.630838620900543	23	23	"Heart"	"No"	0.7
2	0.616565609452736	21	23	"Heart"	"No"	0.7
3	0.650896301338779	23	23	"Heart"	"No"	0.7
4	0.749631811487482	23	23	"Heart"	"No"	0.7
5	0.64617673992674	23	23	"Heart"	"No"	0.7
6	0.689972611077298	23	23	"Heart"	"No"	0.7
7	0.645292207792208	23	23	"Heart"	"No"	0.7
8	0.567851986931084	22	23	"Heart"	"No"	0.7
9	0.64957264957265	23	23	"Heart"	"No"	0.7
10	0.602654264972777	21	23	"Heart"	"No"	0.7
11	0.648207720588235	23	23	"Heart"	"No"	0.7
12	0.640473668280872	23	23	"Heart"	"No"	0.7
13	0.670984848484849	23	23	"Heart"	"No"	0.7
14	0.658931832014607	16	23	"Heart"	"No"	0.7
15	0.650944117422215	23	23	"Heart"	"No"	0.7
16	0.708989104116223	22	23	"Heart"	"No"	0.7
17	0.634098131927758	21	23	"Heart"	"No"	0.7
18	0.711352380952381	23	23	"Heart"	"No"	0.7
19	0.666045343883141	23	23	"Heart"	"No"	0.7
20	0.652556095304187	23	23	"Heart"	"No"	0.7
21	0.595302689713976	20	23	"Heart"	"No"	0.7
22	0.660614631908875	23	23	"Heart"	"No"	0.7
23	0.686535927447485	23	23	"Heart"	"No"	0.7
24	0.652837930248461	23	23	"Heart"	"No"	0.7
25	0.639209540555003	22	23	"Heart"	"No"	0.7
26	0.610847794511123	23	23	"Heart"	"No"	0.7
27	0.684340770791075	23	23	"Heart"	"No"	0.7
28	0.611668221393035	23	23	"Heart"	"No"	0.7
29	0.673914719716246	23	23	"Heart"	"No"	0.7
30	0.668	23	23	"Heart"	"No"	0.7
1	0.728477328431373	24	24	"Heart"	"No"	0.7
2	0.636157801826694	21	24	"Heart"	"No"	0.7
3	0.704163817339108	24	24	"Heart"	"No"	0.7
4	0.63005824067771	24	24	"Heart"	"No"	0.7
5	0.640406800242866	22	24	"Heart"	"No"	0.7
6	0.736035215543412	22	24	"Heart"	"No"	0.7
7	0.625648656898657	24	24	"Heart"	"No"	0.7
8	0.625038651824366	20	24	"Heart"	"No"	0.7
9	0.580614276960784	24	24	"Heart"	"No"	0.7
10	0.691470054446461	24	24	"Heart"	"No"	0.7
11	0.610255821078431	22	24	"Heart"	"No"	0.7
12	0.72375	24	24	"Heart"	"No"	0.7
13	0.662917439703154	24	24	"Heart"	"No"	0.7
14	0.706193875201474	17	24	"Heart"	"No"	0.7
15	0.6856	24	24	"Heart"	"No"	0.7
16	0.698529411764706	23	24	"Heart"	"No"	0.7
17	0.64107478097622	23	24	"Heart"	"No"	0.7
18	0.715445269016698	24	24	"Heart"	"No"	0.7
19	0.659009250057335	24	24	"Heart"	"No"	0.7
20	0.623219696969697	24	24	"Heart"	"No"	0.7
21	0.681856060606061	24	24	"Heart"	"No"	0.7
22	0.687618183193404	24	24	"Heart"	"No"	0.7
23	0.648889227023737	14	24	"Heart"	"No"	0.7
24	0.672077922077922	23	24	"Heart"	"No"	0.7
25	0.651	23	24	"Heart"	"No"	0.7
26	0.65748031496063	19	24	"Heart"	"No"	0.7
27	0.620436507936508	23	24	"Heart"	"No"	0.7
28	0.663085714285714	24	24	"Heart"	"No"	0.7
29	0.662346153846154	24	24	"Heart"	"No"	0.7
30	0.635592566890277	22	24	"Heart"	"No"	0.7
1	0.669029615626969	25	25	"Heart"	"No"	0.7
2	0.651654411764706	24	25	"Heart"	"No"	0.7
3	0.664845173041894	24	25	"Heart"	"No"	0.7
4	0.668	24	25	"Heart"	"No"	0.7
5	0.648089050983968	25	25	"Heart"	"No"	0.7
6	0.580615384615385	19	25	"Heart"	"No"	0.7
7	0.692060915275201	21	25	"Heart"	"No"	0.7
8	0.620749080882353	23	25	"Heart"	"No"	0.7
9	0.702690166975881	23	25	"Heart"	"No"	0.7
10	0.672923076923077	24	25	"Heart"	"No"	0.7
11	0.645201732391156	19	25	"Heart"	"No"	0.7
12	0.696261682242991	25	25	"Heart"	"No"	0.7
13	0.594338190649666	16	25	"Heart"	"No"	0.7
14	0.640758732361786	13	25	"Heart"	"No"	0.7
15	0.586122945830797	25	25	"Heart"	"No"	0.7
16	0.593522142911966	25	25	"Heart"	"No"	0.7
17	0.659846153846154	24	25	"Heart"	"No"	0.7
18	0.713592628832355	25	25	"Heart"	"No"	0.7
19	0.667940375302663	25	25	"Heart"	"No"	0.7
20	0.720508166969147	24	25	"Heart"	"No"	0.7
21	0.635774042520531	25	25	"Heart"	"No"	0.7
22	0.643190870098039	25	25	"Heart"	"No"	0.7
23	0.727173489278752	25	25	"Heart"	"No"	0.7
24	0.68202102715377	21	25	"Heart"	"No"	0.7
25	0.662278693528694	24	25	"Heart"	"No"	0.7
26	0.579009523809524	24	25	"Heart"	"No"	0.7
27	0.648527625986642	24	25	"Heart"	"No"	0.7
28	0.67991239048811	19	25	"Heart"	"No"	0.7
29	0.657738095238095	23	25	"Heart"	"No"	0.7
30	0.625450917184742	24	25	"Heart"	"No"	0.7
1	0.73697137155576	26	26	"Heart"	"No"	0.7
2	0.701943095072866	24	26	"Heart"	"No"	0.7
3	0.610064338235294	26	26	"Heart"	"No"	0.7
4	0.705859616573902	26	26	"Heart"	"No"	0.7
5	0.654785453438831	26	26	"Heart"	"No"	0.7
6	0.726970415105879	26	26	"Heart"	"No"	0.7
7	0.61531190926276	26	26	"Heart"	"No"	0.7
8	0.677777777777778	26	26	"Heart"	"No"	0.7
9	0.662849872773537	26	26	"Heart"	"No"	0.7
10	0.688502571187351	18	26	"Heart"	"No"	0.7
11	0.649433263937081	24	26	"Heart"	"No"	0.7
12	0.65460729746444	25	26	"Heart"	"No"	0.7
13	0.638656421180767	25	26	"Heart"	"No"	0.7
14	0.649628111718276	26	26	"Heart"	"No"	0.7
15	0.697232627474964	25	26	"Heart"	"No"	0.7
16	0.59834991132701	26	26	"Heart"	"No"	0.7
17	0.651066888619855	26	26	"Heart"	"No"	0.7
18	0.704877302958489	22	26	"Heart"	"No"	0.7
19	0.652517541830519	26	26	"Heart"	"No"	0.7
20	0.657166574432761	25	26	"Heart"	"No"	0.7
21	0.626295187658301	26	26	"Heart"	"No"	0.7
22	0.629785575048733	11	26	"Heart"	"No"	0.7
23	0.565037878787879	26	26	"Heart"	"No"	0.7
24	0.604939703153989	26	26	"Heart"	"No"	0.7
25	0.648949882477822	26	26	"Heart"	"No"	0.7
26	0.596277573529412	26	26	"Heart"	"No"	0.7
27	0.727690134212385	17	26	"Heart"	"No"	0.7
28	0.642375009810847	21	26	"Heart"	"No"	0.7
29	0.621076061094482	26	26	"Heart"	"No"	0.7
30	0.648500309214595	26	26	"Heart"	"No"	0.7
1	0.675833333333333	21	27	"Heart"	"No"	0.7
2	0.695076923076923	27	27	"Heart"	"No"	0.7
3	0.722982374768089	13	27	"Heart"	"No"	0.7
4	0.685556592039801	27	27	"Heart"	"No"	0.7
5	0.7082699330493	27	27	"Heart"	"No"	0.7
6	0.661973443223443	27	27	"Heart"	"No"	0.7
7	0.682093790774426	27	27	"Heart"	"No"	0.7
8	0.609755161562668	26	27	"Heart"	"No"	0.7
9	0.663259898554016	27	27	"Heart"	"No"	0.7
10	0.665904761904762	26	27	"Heart"	"No"	0.7
11	0.638613861386139	26	27	"Heart"	"No"	0.7
12	0.598933149128866	18	27	"Heart"	"No"	0.7
13	0.631333943833944	21	27	"Heart"	"No"	0.7
14	0.630738975871719	27	27	"Heart"	"No"	0.7
15	0.699598021026592	27	27	"Heart"	"No"	0.7
16	0.720872132636838	25	27	"Heart"	"No"	0.7
17	0.640938831405965	26	27	"Heart"	"No"	0.7
18	0.623153846153846	26	27	"Heart"	"No"	0.7
19	0.62870115995116	26	27	"Heart"	"No"	0.7
20	0.731081495098039	26	27	"Heart"	"No"	0.7
21	0.611756223436551	26	27	"Heart"	"No"	0.7
22	0.668574481074481	25	27	"Heart"	"No"	0.7
23	0.601251554726368	23	27	"Heart"	"No"	0.7
24	0.626065124771759	27	27	"Heart"	"No"	0.7
25	0.714886363636364	25	27	"Heart"	"No"	0.7
26	0.668832658053666	27	27	"Heart"	"No"	0.7
27	0.70661189055112	26	27	"Heart"	"No"	0.7
28	0.631115384615385	27	27	"Heart"	"No"	0.7
29	0.649394914215686	27	27	"Heart"	"No"	0.7
30	0.634315089672232	26	27	"Heart"	"No"	0.7
1	0.648114831038799	24	28	"Heart"	"No"	0.7
2	0.669635284139101	27	28	"Heart"	"No"	0.7
3	0.627744279529994	27	28	"Heart"	"No"	0.7
4	0.613369672193202	28	28	"Heart"	"No"	0.7
5	0.634583333333333	27	28	"Heart"	"No"	0.7
6	0.643030350438048	26	28	"Heart"	"No"	0.7
7	0.690850661625709	20	28	"Heart"	"No"	0.7
8	0.680694192377496	26	28	"Heart"	"No"	0.7
9	0.693966828971394	25	28	"Heart"	"No"	0.7
10	0.679764543995107	25	28	"Heart"	"No"	0.7
11	0.703882022897869	27	28	"Heart"	"No"	0.7
12	0.63592380952381	28	28	"Heart"	"No"	0.7
13	0.648316997188663	26	28	"Heart"	"No"	0.7
14	0.607619047619048	27	28	"Heart"	"No"	0.7
15	0.621169590643275	28	28	"Heart"	"No"	0.7
16	0.577909887359199	26	28	"Heart"	"No"	0.7
17	0.674198195465919	28	28	"Heart"	"No"	0.7
18	0.650658700980392	26	28	"Heart"	"No"	0.7
19	0.699706993600123	28	28	"Heart"	"No"	0.7
20	0.690538461538462	28	28	"Heart"	"No"	0.7
21	0.593288006957072	28	28	"Heart"	"No"	0.7
22	0.638997620692302	28	28	"Heart"	"No"	0.7
23	0.69130604288499	21	28	"Heart"	"No"	0.7
24	0.643576349458702	28	28	"Heart"	"No"	0.7
25	0.701653846153846	26	28	"Heart"	"No"	0.7
26	0.596784097014353	28	28	"Heart"	"No"	0.7
27	0.674961538461539	21	28	"Heart"	"No"	0.7
28	0.709487218502739	26	28	"Heart"	"No"	0.7
29	0.675400786448881	24	28	"Heart"	"No"	0.7
30	0.634989535694907	28	28	"Heart"	"No"	0.7
1	0.676761904761905	22	29	"Heart"	"No"	0.7
2	0.640718790365474	28	29	"Heart"	"No"	0.7
3	0.694007263922518	29	29	"Heart"	"No"	0.7
4	0.644769230769231	29	29	"Heart"	"No"	0.7
5	0.641557358404731	27	29	"Heart"	"No"	0.7
6	0.675865800865801	29	29	"Heart"	"No"	0.7
7	0.686019047619048	27	29	"Heart"	"No"	0.7
8	0.674456980581779	17	29	"Heart"	"No"	0.7
9	0.606848569651741	29	29	"Heart"	"No"	0.7
10	0.693561904761905	29	29	"Heart"	"No"	0.7
11	0.674436795994994	26	29	"Heart"	"No"	0.7
12	0.700623858794887	29	29	"Heart"	"No"	0.7
13	0.635892194715724	28	29	"Heart"	"No"	0.7
14	0.692307692307692	29	29	"Heart"	"No"	0.7
15	0.644356343283582	28	29	"Heart"	"No"	0.7
16	0.686115384615385	29	29	"Heart"	"No"	0.7
17	0.605349511599512	28	29	"Heart"	"No"	0.7
18	0.617915134803922	29	29	"Heart"	"No"	0.7
19	0.649304764075678	27	29	"Heart"	"No"	0.7
20	0.602076923076923	29	29	"Heart"	"No"	0.7
21	0.698362573099415	23	29	"Heart"	"No"	0.7
22	0.598441981241764	29	29	"Heart"	"No"	0.7
23	0.628846153846154	18	29	"Heart"	"No"	0.7
24	0.596047794117647	13	29	"Heart"	"No"	0.7
25	0.601742617009793	28	29	"Heart"	"No"	0.7
26	0.751987281399046	24	29	"Heart"	"No"	0.7
27	0.635663327261688	17	29	"Heart"	"No"	0.7
28	0.661031746031746	29	29	"Heart"	"No"	0.7
29	0.599478221415608	26	29	"Heart"	"No"	0.7
30	0.731481481481482	29	29	"Heart"	"No"	0.7
1	0.633994377326951	18	30	"Heart"	"No"	0.7
2	0.670377241805813	24	30	"Heart"	"No"	0.7
3	0.589181618593383	28	30	"Heart"	"No"	0.7
4	0.605403525046382	30	30	"Heart"	"No"	0.7
5	0.690705128205128	28	30	"Heart"	"No"	0.7
6	0.682061887254902	27	30	"Heart"	"No"	0.7
7	0.660603233830846	30	30	"Heart"	"No"	0.7
8	0.637654463120731	30	30	"Heart"	"No"	0.7
9	0.691304017041996	29	30	"Heart"	"No"	0.7
10	0.699444613511868	29	30	"Heart"	"No"	0.7
11	0.66730372295696	30	30	"Heart"	"No"	0.7
12	0.708342857142857	25	30	"Heart"	"No"	0.7
13	0.661652674129353	30	30	"Heart"	"No"	0.7
14	0.575605840532069	30	30	"Heart"	"No"	0.7
15	0.67537975171563	30	30	"Heart"	"No"	0.7
16	0.711219622984329	29	30	"Heart"	"No"	0.7
17	0.64851134215501	28	30	"Heart"	"No"	0.7
18	0.613995142683667	28	30	"Heart"	"No"	0.7
19	0.680350877192982	30	30	"Heart"	"No"	0.7
20	0.624241044323012	30	30	"Heart"	"No"	0.7
21	0.668765262515262	27	30	"Heart"	"No"	0.7
22	0.658015442244477	26	30	"Heart"	"No"	0.7
23	0.685864272671942	30	30	"Heart"	"No"	0.7
24	0.72	23	30	"Heart"	"No"	0.7
25	0.710026780088217	29	30	"Heart"	"No"	0.7
26	0.534153005464481	27	30	"Heart"	"No"	0.7
27	0.674404761904762	30	30	"Heart"	"No"	0.7
28	0.617003558180029	30	30	"Heart"	"No"	0.7
29	0.668221084014984	23	30	"Heart"	"No"	0.7
30	0.529979559391324	28	30	"Heart"	"No"	0.7
1	0.546919577453929	1	1	"Heart"	"No"	0.9
2	0.521749084249084	1	1	"Heart"	"No"	0.9
3	0.518461538461538	1	1	"Heart"	"No"	0.9
4	0.5	0	1	"Heart"	"No"	0.9
5	0.542045454545454	1	1	"Heart"	"No"	0.9
6	0.5	0	1	"Heart"	"No"	0.9
7	0.526323797930615	1	1	"Heart"	"No"	0.9
8	0.521532960199005	1	1	"Heart"	"No"	0.9
9	0.531852022411544	1	1	"Heart"	"No"	0.9
10	0.533474865418151	1	1	"Heart"	"No"	0.9
11	0.529881101376721	1	1	"Heart"	"No"	0.9
12	0.52302555836979	1	1	"Heart"	"No"	0.9
13	0.5	0	1	"Heart"	"No"	0.9
14	0.5	0	1	"Heart"	"No"	0.9
15	0.524603174603175	1	1	"Heart"	"No"	0.9
16	0.517333333333333	1	1	"Heart"	"No"	0.9
17	0.5	0	1	"Heart"	"No"	0.9
18	0.525333333333333	1	1	"Heart"	"No"	0.9
19	0.536944507532743	1	1	"Heart"	"No"	0.9
20	0.560480466651316	1	1	"Heart"	"No"	0.9
21	0.544758812615955	1	1	"Heart"	"No"	0.9
22	0.533718316409581	1	1	"Heart"	"No"	0.9
23	0.518578980099503	1	1	"Heart"	"No"	0.9
24	0.546728971962617	1	1	"Heart"	"No"	0.9
25	0.539974283337115	1	1	"Heart"	"No"	0.9
26	0.52995891791334	1	1	"Heart"	"No"	0.9
27	0.530407475490196	1	1	"Heart"	"No"	0.9
28	0.537477714905821	1	1	"Heart"	"No"	0.9
29	0.537991034115949	1	1	"Heart"	"No"	0.9
30	0.527977860338161	1	1	"Heart"	"No"	0.9
1	0.550551470588235	2	2	"Heart"	"No"	0.9
2	0.536885245901639	2	2	"Heart"	"No"	0.9
3	0.553367955972405	2	2	"Heart"	"No"	0.9
4	0.544512750455373	2	2	"Heart"	"No"	0.9
5	0.527133580705009	2	2	"Heart"	"No"	0.9
6	0.570137628554144	2	2	"Heart"	"No"	0.9
7	0.523695238095238	2	2	"Heart"	"No"	0.9
8	0.575715174129353	2	2	"Heart"	"No"	0.9
9	0.537841143643452	2	2	"Heart"	"No"	0.9
10	0.537028447742734	1	2	"Heart"	"No"	0.9
11	0.542717248824119	2	2	"Heart"	"No"	0.9
12	0.530203895313451	2	2	"Heart"	"No"	0.9
13	0.520876506255277	2	2	"Heart"	"No"	0.9
14	0.547030472636816	2	2	"Heart"	"No"	0.9
